"track_id"#"track_name"#"popularity"#"duration_ms"#"album_id"#"artist_id"
"003vvx7Niy0yvhvHt4a68B"#"Mr. Brightside"#"88"#"222973"#"4piJq7R3gjUOxnYs6lDCTg"#"0C0XlULifJtAgn6ZNCW2eu"
"6PwjJ58I4t7Mae9xfZ9l9v"#"Somebody Told Me"#"81"#"197200"#"4piJq7R3gjUOxnYs6lDCTg"#"0C0XlULifJtAgn6ZNCW2eu"
"70wYA8oYHoMzhRRkARoMhU"#"When You Were Young"#"80"#"220426"#"4o3RJndRhHxkieQzQGhmbw"#"0C0XlULifJtAgn6ZNCW2eu"
"1sTsuZTdANkiFd7T34H3nb"#"Human"#"77"#"245373"#"0Ug5scDXUIgGN8yanDBLQw"#"0C0XlULifJtAgn6ZNCW2eu"
"5vollujufHY0jMZxx77VWr"#"All These Things That I've Done"#"74"#"301866"#"4piJq7R3gjUOxnYs6lDCTg"#"0C0XlULifJtAgn6ZNCW2eu"
"7cX4PJz1old9fyFI8RlfgW"#"Read My Mind"#"71"#"246840"#"4o3RJndRhHxkieQzQGhmbw"#"0C0XlULifJtAgn6ZNCW2eu"
"3KANrKOFYyAxfjQJHkgBdb"#"Smile Like You Mean It"#"69"#"234106"#"4piJq7R3gjUOxnYs6lDCTg"#"0C0XlULifJtAgn6ZNCW2eu"
"2aZ2Co4NeQRsqWcU930zHT"#"Shot At The Night"#"66"#"242506"#"3T5bbO2BOnnjun6jKhJdjV"#"0C0XlULifJtAgn6ZNCW2eu"
"5aWhs651KYM26HYM16kRdk"#"The Man"#"66"#"250093"#"72ZfMxLCPG8mlWC0TXfZQi"#"0C0XlULifJtAgn6ZNCW2eu"
"1A8SxnqRK3qabmuN2qxIpa"#"Spaceman"#"66"#"284546"#"0Ug5scDXUIgGN8yanDBLQw"#"0C0XlULifJtAgn6ZNCW2eu"
"1VPSyfcpi1hQ53LZWO2w5X"#"Ai-je perdu le nord"#"53"#"189560"#"1tW64D92Fbvas6G28g75Jf"#"0TMi4dfaeWLOtRybyX09XW"
"6Dg8gVIDAru7buEGH1Xb6g"#"Amoureuse"#"52"#"183106"#"2QbMV3Fi5sceBf529roRky"#"0TMi4dfaeWLOtRybyX09XW"
"0roqPuF8ZcdKxgK48uvlrQ"#"La belle affaire"#"49"#"167813"#"1tW64D92Fbvas6G28g75Jf"#"0TMi4dfaeWLOtRybyX09XW"
"0tDtBXRKzOIRhgUCBc1DqR"#"T'as vu"#"46"#"241053"#"2QbMV3Fi5sceBf529roRky"#"0TMi4dfaeWLOtRybyX09XW"
"3XWN1rr59J2QB4URlRxmyh"#"Elle voudrait"#"44"#"171960"#"1tW64D92Fbvas6G28g75Jf"#"0TMi4dfaeWLOtRybyX09XW"
"4AKhnlPFlznenlPgWzSfBw"#"Dormir debout"#"42"#"174760"#"6TsNsHp2zPycXn1lpvM6jg"#"0TMi4dfaeWLOtRybyX09XW"
"4KBhIAhKxOGFp7oxep1E7B"#"L'amour hélas"#"42"#"130520"#"1tW64D92Fbvas6G28g75Jf"#"0TMi4dfaeWLOtRybyX09XW"
"67pfNLbJ14Gi26IQiYctG4"#"Les copains d'abord - Hommage à Brassens"#"34"#"205440"#"6l6GR5SqaUT3wqWCCLWXS5"#"7DPzuksj4fnGIb4F9dVswN"
"7mQpspZblQL06WkqGOUSRJ"#"Porque te vas"#"41"#"166480"#"2QbMV3Fi5sceBf529roRky"#"0TMi4dfaeWLOtRybyX09XW"
"0k74XAhFmrd0apDUQoDyTe"#"Haussmann à l'envers"#"40"#"159253"#"6YGSbPsVDkl1ubUjwQQBGN"#"0TMi4dfaeWLOtRybyX09XW"
"6pWgRkpqVfxnj3WuIcJ7WP"#"Cornfield Chase"#"77"#"126959"#"3B61kSKTxlY36cYgzvf3cP"#"0YC192cP3KPCRWx8zr8MfZ"
"6ZFbXIJkuI1dVNWvzJzown"#"Time"#"74"#"275556"#"2qvA7HmSg1iM6XMiFF76dp"#"0YC192cP3KPCRWx8zr8MfZ"
"1raWfcURBd1Q3W3K0ojDCM"#"Now We Are Free - From ""Gladiator"" Soundtrack"#"57"#"254306"#"7muSSAKq0w9GINfbdttie5"#"0YC192cP3KPCRWx8zr8MfZ"
"4WmB04GBqS4xPMYN9dHgBw"#"Day One (Interstellar Theme)"#"70"#"199422"#"3B61kSKTxlY36cYgzvf3cP"#"0YC192cP3KPCRWx8zr8MfZ"
"4sikZiG7dYZLcIiMlZlc32"#"Honor Him"#"67"#"79840"#"5XgEM5g3xWEwL4Zr6UjoLo"#"0YC192cP3KPCRWx8zr8MfZ"
"74BfFG9qR85KXxN49esFVA"#"Main Titles (You’ve Been Called Back to Top Gun)"#"65"#"150666"#"3tjIKRAPBy5Qu4z8F5HmBz"#"7Cf73Z3RZQTH4V69GSDxnv"
