"genre"#"name"#"id"#"popularity"#"followers"
"alternative rock"#"The Killers"#"0C0XlULifJtAgn6ZNCW2eu"#"74"#"7078855"
"dance rock"#"The Killers"#"0C0XlULifJtAgn6ZNCW2eu"#"74"#"7078855"
"modern rock"#"The Killers"#"0C0XlULifJtAgn6ZNCW2eu"#"74"#"7078855"
"permanent wave"#"The Killers"#"0C0XlULifJtAgn6ZNCW2eu"#"74"#"7078855"
"rock"#"The Killers"#"0C0XlULifJtAgn6ZNCW2eu"#"74"#"7078855"
"french synthpop"#"Clio"#"0TMi4dfaeWLOtRybyX09XW"#"43"#"40392"
"nouvelle chanson francaise"#"Clio"#"0TMi4dfaeWLOtRybyX09XW"#"43"#"40392"
"german soundtrack"#"Hans Zimmer"#"0YC192cP3KPCRWx8zr8MfZ"#"74"#"3438575"
"orchestral soundtrack"#"Hans Zimmer"#"0YC192cP3KPCRWx8zr8MfZ"#"74"#"3438575"
"soundtrack"#"Hans Zimmer"#"0YC192cP3KPCRWx8zr8MfZ"#"74"#"3438575"
"russian alt pop"#"Monetochka"#"0yp6xP5xe1qarfugfTixOK"#"49"#"410429"
"russian electronic"#"Monetochka"#"0yp6xP5xe1qarfugfTixOK"#"49"#"410429"
"russian pop"#"Monetochka"#"0yp6xP5xe1qarfugfTixOK"#"49"#"410429"
"compositional ambient"#"Ludovico Einaudi"#"2uFUBdaVGtyMqckSeCl0Qj"#"75"#"3128708"
"neo-classical"#"Ludovico Einaudi"#"2uFUBdaVGtyMqckSeCl0Qj"#"75"#"3128708"
"belarusian indie"#"saypink!"#"3O67FMLYyaF1VaC68pFcMc"#"39"#"66598"
"russian alt pop"#"saypink!"#"3O67FMLYyaF1VaC68pFcMc"#"39"#"66598"
"modern rock"#"Twenty One Pilots"#"3YQKmKGau1PzlVlkL1iodx"#"77"#"23937145"
"pop"#"Twenty One Pilots"#"3YQKmKGau1PzlVlkL1iodx"#"77"#"23937145"
"pov: indie"#"Twenty One Pilots"#"3YQKmKGau1PzlVlkL1iodx"#"77"#"23937145"
"rock"#"Twenty One Pilots"#"3YQKmKGau1PzlVlkL1iodx"#"77"#"23937145"
"german pop"#"LOTTE"#"3gqabzO7zvHVzAIT0Nxqa3"#"51"#"213801"
"british soul"#"Adele"#"4dpARuHxo51G3z768sgnrY"#"83"#"50468776"
"pop"#"Adele"#"4dpARuHxo51G3z768sgnrY"#"83"#"50468776"
"pop soul"#"Adele"#"4dpARuHxo51G3z768sgnrY"#"83"#"50468776"
"uk pop"#"Adele"#"4dpARuHxo51G3z768sgnrY"#"83"#"50468776"
"russian alt pop"#"кис-кис"#"4jIvmo6hfAQ04NSOWPVVA3"#"42"#"315216"
"russian punk"#"кис-кис"#"4jIvmo6hfAQ04NSOWPVVA3"#"42"#"315216"
"pop"#"Cardi B"#"4kYSro6naA4h99UJvo89HB"#"78"#"21943918"
"rap"#"Cardi B"#"4kYSro6naA4h99UJvo89HB"#"78"#"21943918"
"lo-fi chill"#"Seon"#"4sADZZMvbgQIsCCkmqUYF8"#"52"#"32506"
"sad lo-fi"#"Seon"#"4sADZZMvbgQIsCCkmqUYF8"#"52"#"32506"
"sad rap"#"Seon"#"4sADZZMvbgQIsCCkmqUYF8"#"52"#"32506"
"russian alt pop"#"ANIKV"#"4uWhcZCwuPopf6JGvwsN2B"#"49"#"64039"
"russian pop"#"ANIKV"#"4uWhcZCwuPopf6JGvwsN2B"#"49"#"64039"
"alternative metal"#"Breaking Benjamin"#"5BtHciL0e0zOP7prIHn3pP"#"68"#"4423276"
"nu metal"#"Breaking Benjamin"#"5BtHciL0e0zOP7prIHn3pP"#"68"#"4423276"
"post-grunge"#"Breaking Benjamin"#"5BtHciL0e0zOP7prIHn3pP"#"68"#"4423276"
"k-pop"#"Jessi"#"64k5e9kV9MdukXjFrR5R37"#"58"#"1773379"
"russian hip hop"#"Noize MC"#"69v4ZOOomf1TNp59YYB1j7"#"50"#"368378"
"russian reggae"#"Noize MC"#"69v4ZOOomf1TNp59YYB1j7"#"50"#"368378"
"russian rock"#"Noize MC"#"69v4ZOOomf1TNp59YYB1j7"#"50"#"368378"
"alternative metal"#"Rise Against"#"6Wr3hh341P84m3EI8qdn9O"#"69"#"2654268"
"chicago hardcore"#"Rise Against"#"6Wr3hh341P84m3EI8qdn9O"#"69"#"2654268"
"chicago punk"#"Rise Against"#"6Wr3hh341P84m3EI8qdn9O"#"69"#"2654268"
"hardcore punk"#"Rise Against"#"6Wr3hh341P84m3EI8qdn9O"#"69"#"2654268"
"modern rock"#"Rise Against"#"6Wr3hh341P84m3EI8qdn9O"#"69"#"2654268"
"pop punk"#"Rise Against"#"6Wr3hh341P84m3EI8qdn9O"#"69"#"2654268"
"post-grunge"#"Rise Against"#"6Wr3hh341P84m3EI8qdn9O"#"69"#"2654268"
"punk"#"Rise Against"#"6Wr3hh341P84m3EI8qdn9O"#"69"#"2654268"
"alternative metal"#"Linkin Park"#"6XyY86QOPPrYVGvF9ch6wz"#"83"#"24153398"
"nu metal"#"Linkin Park"#"6XyY86QOPPrYVGvF9ch6wz"#"83"#"24153398"
"post-grunge"#"Linkin Park"#"6XyY86QOPPrYVGvF9ch6wz"#"83"#"24153398"
"rap metal"#"Linkin Park"#"6XyY86QOPPrYVGvF9ch6wz"#"83"#"24153398"
"rock"#"Linkin Park"#"6XyY86QOPPrYVGvF9ch6wz"#"83"#"24153398"
"alternative metal"#"Bullet For My Valentine"#"7iWiAD5LLKyiox2grgfmUT"#"65"#"2818536"
"melodic metalcore"#"Bullet For My Valentine"#"7iWiAD5LLKyiox2grgfmUT"#"65"#"2818536"
"nu metal"#"Bullet For My Valentine"#"7iWiAD5LLKyiox2grgfmUT"#"65"#"2818536"
"pop punk"#"Bullet For My Valentine"#"7iWiAD5LLKyiox2grgfmUT"#"65"#"2818536"
"post-grunge"#"Bullet For My Valentine"#"7iWiAD5LLKyiox2grgfmUT"#"65"#"2818536"
"uk metalcore"#"Bullet For My Valentine"#"7iWiAD5LLKyiox2grgfmUT"#"65"#"2818536"
"welsh metal"#"Bullet For My Valentine"#"7iWiAD5LLKyiox2grgfmUT"#"65"#"2818536"
